Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date
Super Evil Mega Corp,https://www.crunchbase.com/organization/super-evil-mega-corp,Seed,1000000,9/1/12
Swarm Mobile,https://www.crunchbase.com/organization/swarm-mobile,Seed,1000000,10/10/12
Tailwind,https://www.crunchbase.com/organization/tailwind,Seed,1000000,11/6/13
Talkspace,https://www.crunchbase.com/organization/talkspace,Seed,1000000,12/16/14
Taplet,https://www.crunchbase.com/organization/taplet,Seed,1000000,4/15/15
TeamDom,https://www.crunchbase.com/organization/teamdom,Seed,1000000,1/17/17
Telerivet,https://www.crunchbase.com/organization/telerivet,Seed,1000000,12/20/12
Testlio,https://www.crunchbase.com/organization/testlio,Seed,1000000,3/30/15
The Audience Awards,https://www.crunchbase.com/organization/the-audience-awards,Seed,1000000,6/15/17
The Hustle,https://www.crunchbase.com/organization/the-hustle,Seed,1000000,3/13/17
The Town Kitchen,https://www.crunchbase.com/organization/the-town-kitchen,Seed,1000000,7/24/17
Thinknum,https://www.crunchbase.com/organization/thinknum,Seed,1000000,7/28/14
Tierion,https://www.crunchbase.com/organization/tierion,Seed,1000000,4/30/16
Tilofy,https://www.crunchbase.com/organization/tilofy,Seed,1000000,10/7/14
tilr corporation,https://www.crunchbase.com/organization/tilr-corporation,Seed,1000000,12/2/15
Traverse Data,https://www.crunchbase.com/organization/traverse-data,Seed,1000000,5/17/17
uCella,https://www.crunchbase.com/organization/enchantin-inc,Seed,1000000,12/2/15
UClass,https://www.crunchbase.com/organization/uclass,Seed,1000000,8/25/14
Underground Cellar,https://www.crunchbase.com/organization/underground-cellar,Seed,1000000,9/18/14
UniqueSound,https://www.crunchbase.com/organization/uniquesound,Seed,1000000,9/22/15
Unreel.me,https://www.crunchbase.com/organization/unreel,Seed,1000000,1/14/16
Urban Remedy,https://www.crunchbase.com/organization/urban-remedy,Seed,1000000,11/16/12
Valor Water Analytics,https://www.crunchbase.com/organization/valor-water-analytics,Seed,1000000,4/1/15
VCV,https://www.crunchbase.com/organization/vcv,Seed,1000000,7/1/12
VeedMe,https://www.crunchbase.com/organization/veedme,Seed,1000000,2/25/15
Velo Labs (DBA Lattis),https://www.crunchbase.com/organization/velo,Seed,1000000,1/1/17
Velo Labs (DBA Lattis),https://www.crunchbase.com/organization/velo,Seed,1000000,1/29/16
Velocity,https://www.crunchbase.com/organization/velocity-2,Seed,1000000,12/31/14
Vengo Labs,https://www.crunchbase.com/organization/vengo-labs,Seed,1000000,2/19/13
Vimo Labs,https://www.crunchbase.com/organization/vimofit,Seed,1000000,3/20/15
Vires Aeronautics,https://www.crunchbase.com/organization/vires-aeronautics,Seed,1000000,11/1/13
Virtkick,https://www.crunchbase.com/organization/virtkick,Seed,1000000,7/1/15
Voray,https://www.crunchbase.com/organization/voray,Seed,1000000,10/1/14
Voxa,https://www.crunchbase.com/organization/voxa,Seed,1000000,1/2/14
Wandera,https://www.crunchbase.com/organization/wandera,Seed,1000000,9/5/12
Watchup,https://www.crunchbase.com/organization/watchup,Seed,1000000,2/4/14
way.com - what amazes you?,https://www.crunchbase.com/organization/way-com,Seed,1000000,4/4/16
Wedding Party,https://www.crunchbase.com/organization/wedding-party,Seed,1000000,2/21/13
Weft,https://www.crunchbase.com/organization/weft,Seed,1000000,3/5/14
Welltory,https://www.crunchbase.com/organization/welltory,Seed,1000000,3/1/17
WeMail,https://www.crunchbase.com/organization/wemail,Seed,1000000,11/18/14
WeWork,https://www.crunchbase.com/organization/wework,Seed,1000000,10/25/11
Whisper,https://www.crunchbase.com/organization/whisper,Seed,1000000,1/2/12
WholeMe,https://www.crunchbase.com/organization/wholeme,Seed,1000000,10/3/16
WholeMe,https://www.crunchbase.com/organization/wholeme,Seed,1000000,7/22/16
WittyParrot,https://www.crunchbase.com/organization/wittyparrot,Seed,1000000,4/4/14
Wonder Workshop (Formerly Play-i),https://www.crunchbase.com/organization/play-i,Seed,1000000,5/1/13
Wondermento,https://www.crunchbase.com/organization/wondermento,Seed,1000000,10/1/14
Written,https://www.crunchbase.com/organization/written,Seed,1000000,2/1/15
WrkRiot,https://www.crunchbase.com/organization/1for-one,Seed,1000000,11/1/15
Wurk,https://www.crunchbase.com/organization/wurk,Seed,1000000,11/8/16
WUT,https://www.crunchbase.com/organization/wut,Seed,1000000,6/10/14
XCube R&D Inc,https://www.crunchbase.com/organization/xcube-r-d-inc,Seed,1000000,5/1/16
Yellowdig,https://www.crunchbase.com/organization/yellowdig,Seed,1000000,7/18/16
Yeloha,https://www.crunchbase.com/organization/yeloha,Seed,1000000,9/16/12
YesGraph,https://www.crunchbase.com/organization/yesgraph,Seed,1000000,2/27/15
"Yet Analytics, Inc.",https://www.crunchbase.com/organization/yet-analytics-inc-,Seed,1000000,1/10/17
Yeti Data,https://www.crunchbase.com/organization/yeti-data,Seed,1000000,6/1/13
Yhat,https://www.crunchbase.com/organization/yhat,Seed,1000000,10/1/13
ZappRx,https://www.crunchbase.com/organization/zapprx,Seed,1000000,1/30/14
ZappRx,https://www.crunchbase.com/organization/zapprx,Seed,1000000,9/5/13
ZergNet,https://www.crunchbase.com/organization/zergnet,Seed,1000000,10/13/12
Zumper,https://www.crunchbase.com/organization/zumper,Seed,1000000,9/27/12
VeryApt,https://www.crunchbase.com/organization/veryapt,Seed,995000,1/13/16
Funnely,https://www.crunchbase.com/organization/funnely,Seed,988000,8/10/14
Insynctive,https://www.crunchbase.com/organization/insynctive,Seed,975000,1/5/12
wrkbench.io,https://www.crunchbase.com/organization/canvs-co,Seed,975000,3/12/15
Spring Moves,https://www.crunchbase.com/organization/spring-moves,Seed,971455,3/12/15
FlossTime,https://www.crunchbase.com/organization/flosstime,Seed,970000,1/6/17
WayUp,https://www.crunchbase.com/organization/wayup,Seed,968000,9/18/14
FlowBelow Aero,https://www.crunchbase.com/organization/flowbelow-aero,Seed,967000,7/9/12
"Wise.io, Inc.",https://www.crunchbase.com/organization/wise-io,Series A,965000,7/31/14
Novocor Medical Systems,https://www.crunchbase.com/organization/novocor-medical-systems,Series A,961000,8/30/13
Unifythings,https://www.crunchbase.com/organization/unifythings,Seed,954195,4/12/16
Sportsman Tracker,https://www.crunchbase.com/organization/sportsman-tracker,Series A,950000,7/8/16
Binded,https://www.crunchbase.com/organization/blockai,Seed,950000,5/24/17
Gemio,https://www.crunchbase.com/organization/gemio,Seed,950000,1/3/16
Getaway,https://www.crunchbase.com/organization/getaway-2,Seed,950000,3/1/15
LawPal,https://www.crunchbase.com/organization/lawpal,Seed,950000,1/2/14
MapJam,https://www.crunchbase.com/organization/mapjam,Seed,950000,8/14/15
Movio,https://www.crunchbase.com/organization/movio,Seed,950000,10/16/12
PeerJ,https://www.crunchbase.com/organization/peerj,Seed,950000,6/11/12
Spinn Inc.,https://www.crunchbase.com/organization/spinn-coffee,Seed,950000,6/2/15
Alrgn Bio,https://www.crunchbase.com/organization/alrgn-bio,Seed,946188,12/21/16
Yozio,https://www.crunchbase.com/organization/yozio,Seed,937000,9/23/12
12 Labs,https://www.crunchbase.com/organization/12-labs,Seed,935000,11/26/14
Swipesense,https://www.crunchbase.com/organization/swipesense,Seed,930004,9/21/12
Elsen,https://www.crunchbase.com/organization/elsen-trading,Seed,930000,8/17/17
Field Squared,https://www.crunchbase.com/organization/field-squared,Seed,925000,3/27/14
Grapevine,https://www.crunchbase.com/organization/grapevine-2,Seed,925000,12/21/15
ClearView Social,https://www.crunchbase.com/organization/clearview-social,Seed,923000,1/15/16
Akadeum Life Sciences,https://www.crunchbase.com/organization/akadeum-life-sciences,Seed,905063,8/13/15
CloudEngage,https://www.crunchbase.com/organization/cloudengage,Series A,900000,9/1/13
Human Demand,https://www.crunchbase.com/organization/human-demand,Series A,900000,3/20/13
Selah Genomics,https://www.crunchbase.com/organization/selah-genomics,Series A,900000,6/11/13
3Diligent,https://www.crunchbase.com/organization/3diligent,Seed,900000,3/15/15
AppMesh,https://www.crunchbase.com/organization/appmesh,Seed,900000,6/15/12
AppMyDay,https://www.crunchbase.com/organization/appmyday,Seed,900000,10/21/14
Babyscripts,https://www.crunchbase.com/organization/1eq,Seed,900000,12/23/13
Benchling,https://www.crunchbase.com/organization/benchling,Seed,900000,2/20/14
Bitsbox,https://www.crunchbase.com/organization/bitsbox,Seed,900000,10/1/16
Blinkfire Analytics,https://www.crunchbase.com/organization/blinkfire-analtyics-inc,Seed,900000,9/23/14
Curvo,https://www.crunchbase.com/organization/curvo,Seed,900000,3/7/17
Dolls Kill,https://www.crunchbase.com/organization/dolls-kill,Seed,900000,1/12/12
Green Blender,https://www.crunchbase.com/organization/green-blender,Seed,900000,8/6/15
Green Seed Investments,https://www.crunchbase.com/organization/green-seed-investments,Seed,900000,8/3/15
HeTexted,https://www.crunchbase.com/organization/hetexted,Seed,900000,4/12/13
Kaizena,https://www.crunchbase.com/organization/kaizena,Seed,900000,7/15/15
Ledge,https://www.crunchbase.com/organization/ledge-inc,Seed,900000,9/24/15
LegalReach,https://www.crunchbase.com/organization/legalreach,Seed,900000,8/5/13
Logrr,https://www.crunchbase.com/organization/logrr,Seed,900000,12/20/16
NS8 Inc,https://www.crunchbase.com/organization/ns8-inc,Seed,900000,1/5/17
Portfolium,https://www.crunchbase.com/organization/portfolium,Seed,900000,7/31/14
Room Choice,https://www.crunchbase.com/organization/room-choice,Seed,900000,10/1/14
Sidestep,https://www.crunchbase.com/organization/sidestep-2,Seed,900000,2/12/15
Spray Networks,https://www.crunchbase.com/organization/spray-networks,Seed,900000,4/9/16
TV Talk Network,https://www.crunchbase.com/organization/tv-talk-network,Seed,900000,1/1/13
Vicomi,https://www.crunchbase.com/organization/vicomi,Seed,900000,2/1/15
Viirt,https://www.crunchbase.com/organization/viirt,Seed,900000,3/21/15
Whatfix,https://www.crunchbase.com/organization/whatfix-2,Seed,900000,4/10/15
Wisr Inc,https://www.crunchbase.com/organization/wisr-inc,Seed,900000,5/7/17
Worklife,https://www.crunchbase.com/organization/worklife,Seed,900000,9/2/14
Workpop,https://www.crunchbase.com/organization/workpop,Seed,900000,4/1/14
Zootly,https://www.crunchbase.com/organization/zootly,Seed,900000,2/1/15
Beartooth,https://www.crunchbase.com/organization/beartooth-radio-inc,Seed,890000,8/6/14
Stylyze,https://www.crunchbase.com/organization/stylyze,Seed,890000,8/18/15
Jawfish Games,https://www.crunchbase.com/organization/jawfish-games,Seed,885000,3/1/12
Virtkick,https://www.crunchbase.com/organization/virtkick,Seed,882000,4/1/15
Faraday,https://www.crunchbase.com/organization/faraday,Series A,880000,3/20/14
ONtheAIR,https://www.crunchbase.com/organization/ontheair,Seed,880000,2/27/12
PactSafe,https://www.crunchbase.com/organization/pactsafe,Seed,880000,7/21/15
Product Hunt,https://www.crunchbase.com/organization/product-hunt,Seed,880000,8/21/14
Treasure Valley Surgery Center,https://www.crunchbase.com/organization/treasure-valley-surgery-center,Seed,878000,7/10/12
Rifiniti,https://www.crunchbase.com/organization/rifiniti,Seed,875004,3/31/16
AMPY,https://www.crunchbase.com/organization/ampy,Seed,875000,10/22/15
GroupAhead,https://www.crunchbase.com/organization/groupahead,Seed,875000,3/23/15
"Meograph, Inc",https://www.crunchbase.com/organization/meograph,Seed,875000,8/31/16
Rijuven,https://www.crunchbase.com/organization/rijuven,Seed,875000,8/23/12
Streem,https://www.crunchbase.com/organization/streem,Seed,875000,4/25/14
talech,https://www.crunchbase.com/organization/talech,Seed,875000,9/28/12
Core2 Group,https://www.crunchbase.com/organization/core2-group,Series A,872000,4/16/15
Story2,https://www.crunchbase.com/organization/story-to-college,Seed,870000,4/1/15
Inkshares,https://www.crunchbase.com/organization/inkshares,Seed,865000,6/1/14
SiphonLabs,https://www.crunchbase.com/organization/siphonlabs,Seed,860000,1/1/12
BioAnalytix,https://www.crunchbase.com/organization/bioanalytix,Seed,858000,8/17/12
ATOMIZED,https://www.crunchbase.com/organization/atomized,Seed,855000,10/1/14
MassRoots,https://www.crunchbase.com/organization/massroots-app,Series B,850000,9/26/14
AlertMedia,https://www.crunchbase.com/organization/alert-media,Seed,850000,9/1/13
ApolloMed software,https://www.crunchbase.com/organization/apollomed-software,Seed,850000,2/4/16
Bee,https://www.crunchbase.com/organization/bee-3,Seed,850000,9/15/15
Blade,https://www.crunchbase.com/organization/paypay-2,Seed,850000,2/1/15
ChartIQ,https://www.crunchbase.com/organization/chartiq,Seed,850000,11/18/14
Circlezon,https://www.crunchbase.com/organization/circlezon,Seed,850000,10/18/12
EasyPost,https://www.crunchbase.com/organization/easypost,Seed,850000,6/6/13
Etho Capital,https://www.crunchbase.com/organization/etho-capital,Seed,850000,9/12/16
HandUp PBC,https://www.crunchbase.com/organization/handup-pbc,Seed,850000,7/16/14
HapYak Interactive Video,https://www.crunchbase.com/organization/hapyak,Seed,850000,11/9/12
Ikos,https://www.crunchbase.com/organization/ikos,Seed,850000,4/5/17
LaunchKey,https://www.crunchbase.com/organization/launchkey,Seed,850000,12/7/12
LISNR,https://www.crunchbase.com/organization/lisnr-llc,Seed,850000,6/27/13
Lunar Wireless,https://www.crunchbase.com/organization/cosmos,Seed,850000,12/15/15
Octane Lending,https://www.crunchbase.com/organization/octane-lending,Seed,850000,12/4/14
Partnered,https://www.crunchbase.com/organization/partnered,Seed,850000,7/1/14
Pulpix,https://www.crunchbase.com/organization/pulpix,Seed,850000,1/13/17
Relola,https://www.crunchbase.com/organization/relola,Seed,850000,12/22/15
Slidebean,https://www.crunchbase.com/organization/slidebean,Seed,850000,7/20/17
TareasPlus,https://www.crunchbase.com/organization/tareasplus,Seed,850000,11/9/12
Uskape,https://www.crunchbase.com/organization/uskape,Seed,850000,11/1/13
Utrip,https://www.crunchbase.com/organization/utrip,Seed,850000,12/12/14
Vor Data Systems,https://www.crunchbase.com/organization/vor-data-systems,Seed,850000,7/1/14
"WGSigma Systems, Inc.",https://www.crunchbase.com/organization/wgsigma-inc,Seed,850000,2/28/13
Yellowsmith,https://www.crunchbase.com/organization/yellowsmith,Seed,850000,8/20/12
Cognovi Labs,https://www.crunchbase.com/organization/cognovi-labs,Seed,845000,5/30/17
Pocket Points,https://www.crunchbase.com/organization/pocket-points,Seed,842203,5/12/16
OnMyBlock,https://www.crunchbase.com/organization/onmyblock,Seed,840386,2/12/14
Monogram,https://www.crunchbase.com/organization/monogram,Seed,840000,8/31/12
PieceMaker Technologies,https://www.crunchbase.com/organization/piecemaker-technologies,Seed,840000,4/21/15
VaycayHero,https://www.crunchbase.com/organization/vaycayhero,Seed,836500,5/11/16
SourceThought,https://www.crunchbase.com/organization/sourcethought,Seed,834000,11/30/12
AmnioLife,https://www.crunchbase.com/organization/amniolife,Series A,833000,6/3/15
Vital Herd Inc,https://www.crunchbase.com/organization/vital-herd-inc,Seed,832408,7/26/13
ParLevel Systems,https://www.crunchbase.com/organization/parlevel-systems,Series A,830313,8/28/13
Authess,https://www.crunchbase.com/organization/authess,Seed,830000,10/6/16
Boosterville,https://www.crunchbase.com/organization/boosterville,Seed,830000,2/7/17
Overdog,https://www.crunchbase.com/organization/overdog,Seed,825145,6/1/12
Abakus,https://www.crunchbase.com/organization/abakus,Seed,825000,12/25/13
Vyu Inc,https://www.crunchbase.com/organization/vyu-inc,Seed,825000,10/8/14
CodersClan,https://www.crunchbase.com/organization/codersclan,Seed,820000,5/5/15
"Wantable, Inc.",https://www.crunchbase.com/organization/wantable,Series C,813979,12/14/16
CUPS,https://www.crunchbase.com/organization/cups,Seed,810000,12/1/14
eLum Technologies,https://www.crunchbase.com/organization/elum-technologies,Seed,810000,10/1/16
Kairos AR,https://www.crunchbase.com/organization/kairos-ar,Seed,810000,9/19/12
Querium Corporation,https://www.crunchbase.com/organization/querium-corporation,Series A,800000,1/28/15
4D Healthware,https://www.crunchbase.com/organization/4d-healthware,Seed,800000,2/27/17
Aerial Insights,https://www.crunchbase.com/organization/aerial-insights-2,Seed,800000,10/8/15
Agentology,https://www.crunchbase.com/organization/agentology,Seed,800000,5/15/15
Ahalogy,https://www.crunchbase.com/organization/ahalogy,Seed,800000,5/20/13
Allovue,https://www.crunchbase.com/organization/allovue,Seed,800000,2/5/14
